CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText
UgiIASdSnR-gi3gCoAEC,04kJtp6pVXI,"Proof Blacks aren't victims:
1. Statistically Cops kill more whites than blacks, yet whites see them as necessary because they save more lives than they cost, while places like Ferguson lose their minds.
2. Statistically 93% of murdered blacks are killed by other blacks, with whites consisting of 3% of the murderers and 4% being the other races.
3. Whites were enslaved by blacks first, and for over 150 years. This was when Europeans(the same race that started America and later enslaved Africans) began searching North Africa to establish trade of goods between natives. From the 1520s to the late 1600s whites were enslaved first. Later the tables turned. This boys and girls is called 'Karma.'
4. Statistically over 50% of murders in the US alone are from Blacks, despite them making up only 14.1% of the entire US population, while despite whites make up 63% of the US population they only make up 46% of the murders.
5. Whites make up 38% of welfare recipients with blacks making up 39%. This doesn't seem extreme until you realize that 39%(blacks) consists of that 14.1%, whith that 38%(whites) making up 63% of the US. Meaning each individual black person is about 5 times as likely than whites to use welfare.",True,False,False,False,False,True,True,False,False,False,False,False,proof black not victim statistically cop kill white black white necessary save life cost place like ferguson lose mind statistically 93 murder black kill black white consist murderer race white enslave black 150 year europeansthe race start america later enslave african begin search north africa establish trade good native 1520s late 1600 white enslave later table turn boy girl call karma statistically 50 murder black despite make 141 entire population despite white 63 population 46 murder white 38 welfare recipient black make 39 not extreme realize 39black consist 141 whith 38white make 63 mean individual black person time likely white use welfare
UgiId66Fu7KrDXgCoAEC,04kJtp6pVXI,"White man can't finish his sentence
America needs to wake up!!the truth of murder is there!",True,True,False,False,False,True,True,False,False,False,False,False,white man not finish sentence america need wake upthe truth murder
UgiifTZEiDlZJ3gCoAEC,04kJtp6pVXI,I'll be sure to avoid getting in this guy's taxi cab.,False,False,False,False,False,False,False,False,False,False,False,False,ill sure avoid get guy taxi cab
UgiiIyWpe1-9H3gCoAEC,04kJtp6pVXI,"FUCK MEDIA 
Bassem was right find something real to investigate. You're just exaggerating because you want more views and more MONEY.

FUCK YOU SELFISH FUCKS

These people are DISGUSTING. I don't know how they bare with their NASTY selves.",True,True,False,True,True,False,False,False,False,False,False,False,fuck media bassem right find real investigate exaggerate want view money fuck selfish fuck people disgusting not know bare nasty self
UgijB5AT7Ka-rngCoAEC,04kJtp6pVXI,CNN youse guys going too far I'll tell you what you doing so that bad is going to happen very bad it's all going to benefit you I don't care how much money you have Ellen and better for you to be like all the rest was be careful what you put out there you put Russia in between this be careful we have kids,False,False,False,False,False,False,False,False,False,False,False,False,cnn youse guy go far ill tell bad go happen bad go benefit not care money ellen well like rest careful russia careful kid
UgiKFJ8QuPBoQXgCoAEC,04kJtp6pVXI,this guy here he needs to grow up.,False,False,False,False,False,False,False,False,False,False,False,False,guy need grow
UgiLaetJkobicXgCoAEC,04kJtp6pVXI,"Shoot to apprehend? Easier said than done.. When the evidence was presented, Michael brown was still attackin darren after he was shot twice.... People have this misconception, like in the movies, that one gun shot anywhere to the body, will disable an attacker. This is a false belief.. There are cases of people still attacking or running after they've been shot 2-3 times. For god sake, 50 cent was shot 9 times and he's alive... When you're being attacked by a 6 ft 3 200 somthing pound person, and you're on your back, it's hard to say I""m just goin to shoot to apprehend. Had michael brown copnducted himself like a gentleman, this wouldn't have happened. He was an aggresive piece of shit, and this muslim shit head isn't any better. He's filled with rage and doesn't have the answer for anything. Progression comes from tolerance not violence.",True,False,False,False,False,True,True,False,False,False,True,False,shoot apprehend easier say evidence present michael brown attackin darren shoot twice people misconception like movie gun shoot body disable attacker false belief case people attack run ve shoot 23 time god sake 50 cent shoot time alive attack ft 200 somthe pound person hard goin shoot apprehend michael brown copnducte like gentleman not happen aggresive piece shit muslim shit head not well fill rage not answer progression come tolerance violence
UgilC8NhlKosBXgCoAEC,04kJtp6pVXI,"It's not about just Brown, it's about daily killings of non-whites by white cops and that's a reality.",False,False,False,False,False,False,False,False,False,False,False,False,brown daily killing nonwhite white cop reality
UgilJs0s4YO3engCoAEC,04kJtp6pVXI,"How was this guy hired?
What an idiot",True,True,False,False,False,False,False,False,False,False,False,False,guy hire idiot
UgilNUPOY8iZqHgCoAEC,04kJtp6pVXI,This guy is a moron.,True,True,False,False,False,False,False,False,False,False,False,False,guy moron
UgiLP4HQY3jn8ngCoAEC,04kJtp6pVXI,Cnn...so out of touch..close up idiots.. people are watching for the comedy of reporting.lol,True,True,False,False,False,False,False,False,False,False,False,False,cnnso touchclose idiot people watch comedy reportinglol
UgilQ0CFxc2R2ngCoAEC,04kJtp6pVXI,"Bassem Masri is a criminal, a thug and a psychopath. He has no credibility, and no humanity. He needs to be locked in a jail cell. Time for the rubber-room and straight-jacket for Bassem. Get his intellectually dishonest butt out of the community. ",True,True,False,False,True,False,False,False,False,False,False,False,bassem masri criminal thug psychopath credibility humanity need lock jail cell time rubberroom straightjacket bassem intellectually dishonest butt community
UgiLu77_0Psl-ngCoAEC,04kJtp6pVXI,CNN this is why you are a joke!,True,True,False,False,False,False,False,False,False,False,False,False,cnn joke
Ugim0ATq1CahpXgCoAEC,04kJtp6pVXI,I wonder what the police expect will happen when they continually abuse and kill people  ? Do they honestly expect the public  to do nothing about it ? To just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence? Even a rat when it's cornered will defend itself ..,True,True,False,True,False,False,False,False,False,False,False,False,wonder police expect happen continually abuse kill people honestly expect public lay let cop turn massive street gang allow kill consequence rat cornered defend
UgimdJUjeexMSXgCoAEC,04kJtp6pVXI,"""I don't want my sons death to be in vain."" ""LET'S BURN THIS BITCH DOWN!"" Stupid fucks destroying livelihoods. Peaceful protests my fucking ass.",True,True,False,False,True,False,False,False,False,False,False,False,not want son death vain let burn bitch stupid fuck destroy livelihood peaceful protest fucking ass
UgiMG4rmSGTPFHgCoAEC,04kJtp6pVXI,This guy is my hero.,False,False,False,False,False,False,False,False,False,False,False,False,guy hero
Ugip_LuksKEoTngCoAEC,04kJtp6pVXI,"Did he say that the sound of him spitting is an ""Arab expression""?",False,False,False,False,False,False,False,False,False,False,False,False,sound spit arab expression
Ugip7WiT0N70OngCoAEC,04kJtp6pVXI,Wow!!!,False,False,False,False,False,False,False,False,False,False,False,False,wow
UgiPerbilaHyd3gCoAEC,04kJtp6pVXI,I think that this indecent is unessacerry for the event of one person being shot. Mr. Brown stole something so it wasn't intirely the police officers fault.,False,False,False,False,False,False,False,False,False,False,False,False,think indecent unessacerry event person shoot mr brown steal not intirely police officer fault
UgiphX72LCH4DHgCoAEC,04kJtp6pVXI,"This is a genuine failure of leadership by the President of the United States.  This nice town, Ferguson, should have been declared a state of emergency. It should have been put under martial law, federal troops should have stuffed the town, and non-residents should have been pushed out.  Everyone knew there was going to be another riot.  But...what did the President do?  He didn't want to offend the black community. He didn't want anyone else to get shot.  So he just let 'er burn baby burn.  Seems to me, that a real leader could have had it both ways.  Mr. President, sir, you have failed reprehensibly - and I do accuse you.﻿",True,True,False,True,False,False,False,False,False,False,False,False,genuine failure leadership president united states nice town ferguson declare state emergency martial law federal troop stuff town nonresident push know go riot butwhat president not want offend black community not want shoot let er burn baby burn real leader way mr president sir fail reprehensibly accuse
